FishID,Weight (g),Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),Volume (cm³),Surface Area (cm²),Aspect Ratio,Elongation,Compactness,Condition Factor (K),Rectangularity,Equivalent Diameter (cm)
fish01,67.49,9.432107979975614,2.601072856748308,7.112000728570103,17.751275972070214,22.14425327323261,137.03861315163851,192.99249735701167,3.6262375179167496,0.2757679261380797,27.624377751808733,8.042908652443018,0.7235495784100716,4.754116798854117
fish01,67.49,12.35878575229104,3.08969643807276,3.715885503197319,24.47080378696944,28.43156585701906,111.44069727881669,154.59005097523587,4.0,0.25,33.03340356610827,3.575296119875522,0.6408503399703934,5.581863046781465
fish01,67.49,12.353232251448404,2.8366681292836886,3.3761571672776847,23.947476075528687,28.31170678114221,92.91838932847293,143.47972391807485,4.35483873630569,0.2296296282255271,33.47128266600336,3.580120202459691,0.6833931355634754,5.521854175543062
fish01,67.49,12.340965375939929,2.9713748682224104,3.576669376929028,24.34520513622365,28.43156585701906,103.0090204536595,150.38072121138828,4.153284564637501,0.2407732926643999,33.203825252605824,3.590806697847411,0.663906405286855,5.567519906038015
fish01,67.49,12.617212821017326,3.0758382484612703,3.690587850226189,24.449870678511807,28.960649721430464,112.48959437647822,155.78156335359137,4.102040420145388,0.2437811180721025,34.30362652283937,3.360076323138793,0.6300131938777086,5.579475083871419
fish01,67.49,12.519898158395115,3.1500816860263083,3.7153268617856,24.868532847664405,28.960649721430464,115.0825617753612,157.33534554012306,3.9744677777510034,0.2516060151746559,33.72612439282525,3.439038514667308,0.6305616475645047,5.627041801976565
fish01,67.49,12.353232251448404,3.019678812673852,3.783803010440612,24.55453622079996,28.26205943976346,110.85614146606262,156.0471380310284,4.090909337642409,0.244444429701368,32.529386692309544,3.580120202459691,0.6582492566043083,5.591404699979639
fish01,67.49,12.902264691885996,3.019678812673852,3.7153268617856,24.826666630749145,29.53938087843723,113.68773338496013,159.40178851967204,4.27272749596218,0.2340425409635933,35.146684637906745,3.142256160422795,0.6372233971511657,5.622303239618679
fish01,67.49,12.632662714998926,2.9125301996487845,3.6481013598977423,24.38707135313892,28.840790523595143,105.41978249454382,153.9882698359312,4.337349949718039,0.2305555262067354,34.1078756846641,3.347763156858621,0.662818025849231,5.572305055100135
fish01,67.49,9.727135077937588,2.6376783497234064,7.228766138284478,18.04433949047704,22.55347818372564,145.666886516445,199.12249837600763,3.6877639303357816,0.271167032079775,28.189415215349666,7.333049010564056,0.7032896205408238,4.793200037334317
fish01,67.49,9.377515856864514,2.642542248599144,7.098612044019082,17.625677321324435,22.04495878560867,138.15705580617083,191.73996458807488,3.5486720644998937,0.2817955510749421,27.57228553544558,8.184195717239586,0.7112725828364433,4.7372681334554
fish01,67.49,9.949405460854557,2.810566480189761,6.827982541642748,18.588600310375416,23.032914657974903,149.95925545385057,194.44553978855083,3.5400000430457,0.2824858722712423,28.53981196989012,6.852484139404735,0.6647459457276087,4.864950256317767
