FishID,FrameIndex,Timestamp (s),FPS_Top,FPS_Front,Weight (g),Length (cm),Width (cm),Height (cm),Area (cm²),Perimeter (cm),TopMaskPixels,FrontMaskPixels,BlurTop,BlurFront,Score
fish12,3839,191.95,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,593,1517,435.8768173895753,257.86578445764115,705.6026018472164
fish12,3861,193.05,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,549,1714,434.30765048509767,261.506162093258,706.7938125783556
fish12,3862,193.1,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,549,1714,434.3284404156532,261.5066243328413,706.8150647484945
fish12,3863,193.15,20.0,20.0,15.28,18.77968457779337,1.4920490710698964,32.07148021896006,19.302450980392155,39.15174816254211,549,1714,434.28866611009767,261.5066243328413,706.775290442939
fish13,485,24.25,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1507,1289,424.2715960822212,252.3902929225921,706.8018890048132
fish13,491,24.55,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1678,1215,423.9815137342475,252.49741531842545,710.038929052673
fish13,495,24.75,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1747,1172,424.05286814731545,252.49980463256847,711.4926727798838
fish13,496,24.8,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1735,1156,424.0443004389821,252.5041210388183,711.2484214778004
fish13,497,24.85,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1880,1109,427.3921341627334,251.45090812656616,716.4430422892996
fish13,498,24.9,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1857,1109,427.04841020440006,252.52676750156616,716.7151777059662
fish13,499,24.95,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1881,1109,426.9188615932888,252.71884432448283,717.2577059177717
fish13,501,25.05,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1848,1122,426.48036332940006,252.6943977098995,716.1347610392996
fish13,502,25.1,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1859,1122,426.4212921488445,251.41545890781617,715.0167510566606
fish13,503,25.15,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1863,1119,426.3125595099556,251.414693900172,714.9872534101276
fish13,504,25.2,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1864,1106,426.2064310377333,251.41695301475528,714.9033840524885
fish13,505,25.25,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1877,1106,429.8031497877334,251.41660796267195,718.7597577504052
fish13,506,25.3,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1827,1110,429.6550811223349,251.422447806422,717.6175289287568
fish13,507,25.35,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1862,1110,429.6062877195571,251.422799368922,718.2690870884791
fish13,508,25.4,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1842,1110,429.8525116778905,251.4211749949031,718.1136866727936
fish13,509,25.45,20.0,20.0,13.88,31.72726936532993,6.0522060847479455,15.990789873294563,116.46026562005308,70.25047743320465,1808,1104,430.1929977890016,251.4212270782365,717.7742248672381
