FishID,View,FrameIndex,Method,MaskArea_px,MaskLength_px,MaskWidth_px,MaskPerimeter_px,Bbox_w_px,Bbox_h_px
fish13,front,827,FastSAM,880.0,46.504878997802734,27.507442474365234,124.91168773174286,37.009216,48.81871
fish13,front,828,FastSAM,880.0,46.504878997802734,27.507442474365234,124.91168773174286,37.01245,48.821533
fish13,front,829,FastSAM,880.0,46.504878997802734,27.507442474365234,124.91168773174286,37.014404,48.823242
fish13,front,830,FastSAM,880.0,46.504878997802734,27.507442474365234,124.91168773174286,37.03485,48.84059
fish13,front,831,FastSAM,880.0,46.504878997802734,27.507442474365234,124.91168773174286,37.027954,48.82794
fish13,front,832,FastSAM,886.5,43.0,30.0,125.497474193573,37.066284,48.862183
fish13,front,833,FastSAM,892.5,43.0,30.0,126.6690468788147,37.06488,48.862244
fish13,front,834,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.308105,49.141968
fish13,front,835,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.320923,49.151917
fish13,front,836,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.32007,49.15126
fish13,front,837,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.32007,49.15126
fish13,front,838,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.318542,49.148422
fish13,front,839,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.318542,49.148422
fish13,front,840,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.3407,49.1651
fish13,front,841,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.33484,49.167297
fish13,front,842,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.334656,49.167053
fish13,front,843,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.30664,49.109863
fish13,front,844,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.31006,49.112656
fish13,front,845,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.30835,49.110733
fish13,front,846,FastSAM,939.0,49.38522720336914,27.364465713500977,130.56854104995728,37.31079,49.11212
fish13,front,847,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.203735,50.331055
fish13,front,848,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.205322,50.333145
fish13,front,849,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.205322,50.333435
fish13,front,850,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.20575,50.333267
fish13,front,851,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.19507,50.325058
fish13,front,852,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.19409,50.3257
fish13,front,853,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.2041,50.334824
fish13,front,854,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.205627,50.33667
fish13,front,855,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.205627,50.33667
fish13,front,856,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.21057,50.339233
fish13,front,857,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.209595,50.33728
fish13,front,858,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.21167,50.340103
fish13,front,859,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.212524,50.34056
fish13,front,860,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.212524,50.34056
fish13,front,861,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.211426,50.339737
fish13,front,862,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.209167,50.338013
fish13,front,863,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.229065,50.34117
fish13,front,864,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.228638,50.340942
fish13,front,865,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.231323,50.342896
fish13,front,866,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.225586,50.33751
fish13,front,867,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.2489,50.356262
fish13,front,868,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.246704,50.354843
fish13,front,869,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.250305,50.358215
fish13,front,870,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.156494,50.284607
fish13,front,871,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.15912,50.285904
fish13,front,872,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.15918,50.285828
fish13,front,873,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.160645,50.287964
fish13,front,874,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.164124,50.29669
fish13,front,875,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.173706,50.304443
fish13,front,876,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.17737,50.306274
fish13,front,877,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.177124,50.306137
fish13,front,878,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.16864,50.300476
fish13,front,879,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.169006,50.300674
fish13,front,880,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.170227,50.301636
fish13,front,881,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.170227,50.301636
fish13,front,882,FastSAM,1453.5,39.0,39.0,150.72792184352875,38.170227,50.301636
fish13,front,883,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.165894,50.300354
fish13,front,884,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.11255,50.259705
fish13,front,885,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.11255,50.259705
fish13,front,886,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.11255,50.259705
fish13,front,887,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.11322,50.260193
fish13,front,888,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.108948,50.260757
fish13,front,889,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.045166,50.242065
fish13,front,890,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.045715,50.23987
fish13,front,891,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.045715,50.23987
fish13,front,892,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.045715,50.23987
fish13,front,893,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.045044,50.23938
fish13,front,894,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.045044,50.23938
fish13,front,895,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.045044,50.23938
fish13,front,896,FastSAM,1455.5,39.0,39.0,150.72792184352875,38.045044,50.23938
fish13,front,897,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.623413,50.87854
fish13,front,898,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.64856,50.892334
fish13,front,899,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.645874,50.89003
fish13,front,900,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.645935,50.890625
fish13,front,901,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.651245,50.894165
fish13,front,902,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.657288,50.899902
fish13,front,903,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.67688,50.922424
fish13,front,904,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.677917,50.923218
fish13,front,905,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.679688,50.920914
fish13,front,906,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.679688,50.920914
fish13,front,907,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.679077,50.920532
fish13,front,908,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.679565,50.92566
fish13,front,909,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.692017,50.934143
fish13,front,910,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.69629,50.935776
fish13,front,911,FastSAM,1001.5,46.901859283447266,28.69115447998047,127.49747371673584,41.68451,50.916443
fish13,top,754,Full_SAM,176.5,32.16300964355469,9.138830184936523,75.01219272613525,50.10376,24.434753
fish13,top,755,Full_SAM,186.0,37.10893630981445,9.688692092895508,84.91168713569641,51.085693,24.905762
fish13,top,756,Full_SAM,189.0,37.11872863769531,9.838699340820312,84.91168785095215,51.032715,24.99176
fish13,top,757,Full_SAM,189.0,37.11872863769531,9.838699340820312,84.91168785095215,51.032227,24.990906
fish13,top,758,Full_SAM,187.5,37.11872863769531,9.391485214233398,84.32590126991272,51.06598,24.920654
fish13,top,759,Full_SAM,186.5,37.11872863769531,9.391485214233398,84.32590079307556,51.043335,24.93689
fish13,top,760,Full_SAM,187.5,37.11872863769531,9.391485214233398,84.32590079307556,51.126587,25.001404
fish13,top,761,Full_SAM,191.0,37.10893630981445,9.688692092895508,84.91168677806854,51.474,24.941345
fish13,top,762,Full_SAM,198.5,37.58882141113281,9.664798736572266,85.1543276309967,52.14026,25.568726
fish13,top,763,Full_SAM,201.0,38.06104278564453,9.664798736572266,85.74011409282684,52.46631,25.622803
fish13,top,764,Full_SAM,203.0,38.06104278564453,9.664798736572266,85.74011409282684,52.5011,25.61792
fish13,top,765,Full_SAM,203.0,38.06104278564453,9.664798736572266,85.74011409282684,52.389526,25.627563
fish13,top,766,Full_SAM,202.0,38.06104278564453,9.664798736572266,85.74011409282684,52.478638,25.63623
fish13,top,767,Full_SAM,197.5,37.565940856933594,9.391485214233398,84.32590067386627,52.42865,25.6203
fish13,top,768,Full_SAM,196.0,36.671512603759766,9.391485214233398,82.91168737411499,52.398804,25.379578
fish13,top,769,Full_SAM,201.5,37.581607818603516,9.535140991210938,84.32590126991272,52.442993,25.722473
fish13,top,770,Full_SAM,200.5,37.565940856933594,9.391485214233398,84.32590115070343,52.440063,25.739014
fish13,top,771,Full_SAM,200.5,37.565940856933594,9.391485214233398,84.32590115070343,52.439026,25.739563
fish13,top,772,Full_SAM,205.5,37.581607818603516,9.535140991210938,84.32590126991272,52.527588,25.734863
fish13,top,773,Full_SAM,205.5,37.581607818603516,9.535140991210938,84.32590126991272,52.526978,25.734009
fish13,top,774,Full_SAM,205.5,37.565940856933594,9.391485214233398,84.32590115070343,52.94275,25.825195
fish13,top,775,Full_SAM,205.5,37.565940856933594,9.391485214233398,84.32590115070343,52.94702,25.827515
fish13,top,776,Full_SAM,197.5,34.84748458862305,9.12852668762207,78.66904664039612,52.843933,25.80664
fish13,top,777,Full_SAM,205.5,36.224300384521484,8.944271087646484,81.497474193573,52.796814,25.821533
fish13,top,778,Full_SAM,193.0,33.98823165893555,8.9442720413208,77.25483298301697,52.730957,25.708862
fish13,top,779,Full_SAM,196.0,33.98823165893555,8.9442720413208,77.25483286380768,52.661377,25.761353
fish13,top,780,Full_SAM,196.0,33.98823165893555,8.9442720413208,77.25483286380768,52.86206,25.92102
fish13,top,781,Full_SAM,196.0,33.98823165893555,8.9442720413208,77.25483286380768,52.846313,25.909058
fish13,top,782,Full_SAM,196.0,33.98823165893555,8.9442720413208,77.25483286380768,52.83435,25.918213
fish13,top,783,Full_SAM,199.5,34.435447692871094,8.9442720413208,78.66904640197754,52.88037,25.805054
fish13,top,784,Full_SAM,198.5,34.435447692871094,8.9442720413208,78.66904640197754,52.82202,25.726624
fish13,top,785,Full_SAM,198.5,34.435447692871094,8.9442720413208,78.66904640197754,52.82843,25.731812
fish13,top,786,Full_SAM,198.5,34.435447692871094,8.9442720413208,78.66904640197754,52.8291,25.7323
fish13,top,787,Full_SAM,199.5,34.435447692871094,8.9442720413208,78.66904640197754,52.75702,25.685059
fish13,top,788,Full_SAM,205.5,34.435447692871094,8.944271087646484,78.66904640197754,52.650757,25.546448
fish13,top,789,Full_SAM,205.5,34.435447692871094,8.944271087646484,78.66904640197754,52.650757,25.546448
fish13,top,790,Full_SAM,205.5,34.435447692871094,8.944271087646484,78.66904640197754,52.65271,25.54657
fish13,top,791,Full_SAM,205.5,34.435447692871094,8.944271087646484,78.66904640197754,52.65271,25.54657
fish13,top,792,Full_SAM,205.5,34.435447692871094,8.944271087646484,78.66904640197754,52.65619,25.548767
fish13,top,793,Full_SAM,206.0,34.435447692871094,8.9442720413208,79.25483286380768,52.390503,25.519165
fish13,top,794,Full_SAM,206.0,34.435447692871094,8.9442720413208,79.25483286380768,52.390503,25.519165
fish13,top,795,Full_SAM,206.0,34.435447692871094,8.9442720413208,79.25483286380768,52.3396,25.509094
fish13,top,796,Full_SAM,206.0,34.435447692871094,8.9442720413208,79.25483286380768,52.39496,25.526184
fish13,top,797,Full_SAM,208.5,33.98823547363281,9.391485214233398,79.8406195640564,53.567505,27.140442
fish13,top,798,Full_SAM,208.5,33.98823547363281,9.391485214233398,79.8406195640564,53.56671,27.13971
fish13,top,799,Full_SAM,208.5,33.98823547363281,9.391485214233398,79.8406195640564,53.565674,27.1391
fish13,top,800,Full_SAM,208.5,33.98823547363281,9.391485214233398,79.8406195640564,53.562744,27.138123
fish13,top,801,Full_SAM,207.5,33.98823547363281,9.391485214233398,79.8406195640564,53.561707,27.139526
fish13,top,802,Full_SAM,208.5,33.98823547363281,9.391485214233398,79.8406195640564,53.5708,27.144653
fish13,top,803,Full_SAM,208.5,33.98823547363281,9.391485214233398,79.8406195640564,53.574707,27.146118
fish13,top,804,Full_SAM,208.5,33.98823547363281,9.391485214233398,79.8406195640564,53.564636,27.138794
fish13,top,805,Full_SAM,208.5,33.98823547363281,9.391485214233398,79.8406195640564,53.564453,27.138855
fish13,top,806,Full_SAM,208.5,33.98823547363281,9.391485214233398,79.8406195640564,53.565063,27.14264
fish13,top,807,Full_SAM,208.5,33.98823547363281,9.391485214233398,79.8406195640564,53.56421,27.142212
fish13,top,808,Full_SAM,207.5,33.98823547363281,9.391485214233398,79.8406194448471,53.437317,27.12268
fish13,top,809,Full_SAM,207.5,33.98823547363281,9.391485214233398,79.8406194448471,53.438477,27.122253
fish13,top,810,Full_SAM,207.5,33.98823547363281,9.391485214233398,79.8406194448471,53.437866,27.122192
fish13,top,811,Full_SAM,210.5,33.98823547363281,9.391485214233398,79.84061932563782,53.59131,27.141357
fish13,top,812,Full_SAM,210.5,33.98823547363281,9.391485214233398,79.84061932563782,53.593994,27.142822
fish13,top,813,Full_SAM,210.5,33.98823547363281,9.391485214233398,79.84061932563782,53.591614,27.141113
fish13,top,814,Full_SAM,210.5,33.98823547363281,9.391485214233398,79.84061932563782,53.5932,27.142334
fish13,top,815,Full_SAM,210.5,33.98823547363281,9.391485214233398,79.84061932563782,53.591797,27.141785
fish13,top,816,Full_SAM,210.5,33.98823547363281,9.391485214233398,79.84061932563782,53.589417,27.139832
fish13,top,817,Full_SAM,206.5,33.98823547363281,9.391485214233398,79.84061968326569,53.735474,27.205872
fish13,top,818,Full_SAM,206.5,33.98823547363281,9.391485214233398,79.84061968326569,53.71405,27.21405
fish13,top,819,Full_SAM,206.5,33.98823547363281,9.391485214233398,79.84061968326569,53.712036,27.222229
fish13,top,820,Full_SAM,206.5,33.98823547363281,9.391485214233398,79.84061968326569,53.712036,27.222229
fish13,top,821,Full_SAM,205.5,33.98823547363281,9.391485214233398,79.84061968326569,53.712708,27.223022
fish13,top,822,Full_SAM,205.5,33.98823547363281,9.391485214233398,79.84061968326569,53.71106,27.221313
fish13,top,823,Full_SAM,206.5,33.98823547363281,9.391485214233398,79.84061968326569,53.822388,27.296387
fish13,top,824,Full_SAM,203.5,34.078311920166016,9.337616920471191,79.84061980247498,53.99756,27.386597
fish13,top,825,Full_SAM,203.5,34.078311920166016,9.337616920471191,79.84061980247498,53.994263,27.38562
fish13,top,826,Full_SAM,203.5,34.078311920166016,9.337616920471191,79.84061980247498,53.99463,27.385864
fish13,top,827,Full_SAM,211.0,35.7770881652832,9.391485214233398,83.25483322143555,53.954468,27.2677
fish13,top,828,Full_SAM,201.0,33.541019439697266,9.391485214233398,78.42640614509583,53.85669,27.279602
fish13,top,829,Full_SAM,208.0,35.7770881652832,9.391485214233398,83.25483322143555,53.850464,27.290466
fish13,top,830,Full_SAM,208.0,35.7770881652832,9.391485214233398,83.25483322143555,53.851013,27.290283
fish13,top,831,Full_SAM,208.0,35.7770881652832,9.391485214233398,83.25483322143555,53.85266,27.29065
fish13,top,832,Full_SAM,203.0,33.541019439697266,9.391485214233398,78.42640614509583,53.77649,27.348328
fish13,top,833,Full_SAM,203.0,33.541019439697266,9.391485214233398,78.42640614509583,53.777466,27.349731
fish13,top,834,Full_SAM,203.0,33.541019439697266,9.391485214233398,78.42640614509583,53.77771,27.349731
fish13,top,835,Full_SAM,203.0,33.541019439697266,9.391485214233398,78.42640614509583,53.775146,27.34784
fish13,top,836,Full_SAM,214.5,37.15946960449219,9.559696197509766,86.66904652118683,53.78723,27.335327
fish13,top,837,Full_SAM,214.5,37.15946960449219,9.559696197509766,86.66904652118683,53.786377,27.335693
fish13,top,838,Full_SAM,214.5,37.15946960449219,9.559696197509766,86.66904652118683,53.786133,27.33667
fish13,top,839,Full_SAM,214.5,37.15946960449219,9.559696197509766,86.66904652118683,53.78589,27.336548
fish13,top,840,Full_SAM,214.5,37.15946960449219,9.559696197509766,86.66904652118683,53.78711,27.336792
fish13,top,841,Full_SAM,200.5,33.541019439697266,9.391485214233398,79.01219236850739,53.67688,27.371826
fish13,top,842,Full_SAM,200.5,33.541019439697266,9.391485214233398,79.01219236850739,53.678223,27.371948
fish13,top,843,Full_SAM,200.5,33.541019439697266,9.391485214233398,79.01219236850739,53.677917,27.372803
fish13,top,844,Full_SAM,200.5,33.541019439697266,9.391485214233398,79.01219236850739,53.680298,27.37738
fish13,top,845,Full_SAM,200.5,33.541019439697266,9.391485214233398,79.01219236850739,53.68335,27.380127
fish13,top,846,Full_SAM,200.5,33.541019439697266,9.391485214233398,79.01219236850739,53.682983,27.37976
fish13,top,847,Full_SAM,253.0,38.24418258666992,10.804409980773926,88.91168713569641,52.933716,26.406128
fish13,top,848,Full_SAM,254.5,38.7586784362793,10.804409980773926,90.32590067386627,52.957886,26.411072
fish13,top,849,Full_SAM,254.5,38.7586784362793,10.804409980773926,90.32590067386627,52.95813,26.410461
fish13,top,850,Full_SAM,254.5,38.7586784362793,10.804409980773926,90.32590067386627,52.958252,26.410217
fish13,top,851,Full_SAM,254.5,38.7586784362793,10.804409980773926,90.32590067386627,52.95874,26.4104
fish13,top,852,Full_SAM,260.0,38.24418258666992,11.3189058303833,88.91168701648712,52.91748,26.517273
fish13,top,853,Full_SAM,261.0,38.24418258666992,11.3189058303833,88.91168737411499,52.931763,26.520325
fish13,top,854,Full_SAM,266.0,38.24418258666992,11.661903381347656,88.9116872549057,53.14691,26.537964
fish13,top,855,Full_SAM,266.0,38.24418258666992,11.661903381347656,88.9116872549057,53.147156,26.538635
fish13,top,856,Full_SAM,266.0,38.24418258666992,11.661903381347656,88.9116872549057,53.144775,26.538757
fish13,top,857,Full_SAM,266.0,38.24418258666992,11.661903381347656,88.9116872549057,53.146362,26.522217
fish13,top,858,Full_SAM,266.0,38.24418258666992,11.661903381347656,88.9116872549057,53.145325,26.520874
fish13,top,859,Full_SAM,266.0,38.24418258666992,11.661903381347656,88.9116872549057,53.14203,26.51892
fish13,top,860,Full_SAM,254.5,39.10167694091797,10.804409980773926,90.32590055465698,53.365845,26.59552
fish13,top,861,Full_SAM,254.5,39.10167694091797,10.804409980773926,90.32590055465698,53.364502,26.595154
fish13,top,862,Full_SAM,254.0,39.10167694091797,10.804409980773926,89.74011397361755,53.26367,26.504883
fish13,top,863,Full_SAM,254.0,39.10167694091797,10.804409980773926,89.74011397361755,53.301514,26.553833
fish13,top,864,Full_SAM,253.5,39.616172790527344,10.804409980773926,91.154327750206,53.402405,26.553589
fish13,top,865,Full_SAM,253.5,39.616172790527344,10.804409980773926,91.98275434970856,53.4516,26.50232
fish13,top,866,Full_SAM,253.5,39.616172790527344,10.804409980773926,91.98275434970856,53.44525,26.50293
fish13,top,867,Full_SAM,251.0,39.10167694091797,10.804409980773926,91.39696788787842,53.359314,26.547485
fish13,top,868,Full_SAM,251.0,39.10167694091797,10.804409980773926,91.39696788787842,53.35388,26.544678
fish13,top,869,Full_SAM,238.0,38.18086242675781,10.330471992492676,90.08326005935669,53.22119,26.687134
fish13,top,870,Full_SAM,238.0,38.18086242675781,10.330471992492676,90.08326005935669,53.22119,26.687134
fish13,top,871,Full_SAM,238.0,38.18086242675781,10.330471992492676,90.08326005935669,53.203552,26.682678
fish13,top,872,Full_SAM,238.0,38.18086242675781,10.330471992492676,90.08326005935669,53.203735,26.683533
fish13,top,873,Full_SAM,238.0,38.18086242675781,10.330471992492676,90.08326005935669,53.204712,26.684204
fish13,top,874,Full_SAM,238.5,37.72969055175781,10.461414337158203,87.49747347831726,53.30542,26.657288
fish13,top,875,Full_SAM,238.5,37.72969055175781,10.461414337158203,87.49747347831726,53.30542,26.657288
fish13,top,876,Full_SAM,240.0,38.587181091308594,10.461414337158203,88.91168713569641,53.401733,26.641235
fish13,top,877,Full_SAM,240.0,38.587181091308594,10.461414337158203,88.91168713569641,53.41748,26.640137
fish13,top,878,Full_SAM,232.0,38.56005096435547,9.907115936279297,90.08326017856598,53.49231,26.689331
fish13,top,879,Full_SAM,237.5,38.574798583984375,10.418916702270508,89.49747371673584,53.611755,26.65332
fish13,top,880,Full_SAM,244.5,38.574798583984375,10.791021347045898,90.32590067386627,53.45569,26.550049
fish13,top,881,Full_SAM,244.5,38.574798583984375,10.791021347045898,90.32590067386627,53.45581,26.549622
fish13,top,882,Full_SAM,242.0,38.574798583984375,10.915055274963379,90.08326017856598,53.42151,26.369263
fish13,top,883,Full_SAM,243.5,38.55561065673828,10.748472213745117,89.49747359752655,53.597656,26.424622
fish13,top,884,Full_SAM,243.5,38.55561065673828,10.748472213745117,89.49747359752655,53.598083,26.425537
fish13,top,885,Full_SAM,243.5,38.55561065673828,10.748472213745117,89.49747359752655,53.598145,26.425781
fish13,top,886,Full_SAM,243.5,38.55561065673828,10.748472213745117,89.49747359752655,53.599,26.425842
fish13,top,887,Full_SAM,243.5,38.55561065673828,10.748472213745117,89.49747359752655,53.58667,26.425781
fish13,top,888,Full_SAM,247.0,39.939178466796875,10.915055274963379,92.9116872549057,53.61035,26.459473
fish13,top,889,Full_SAM,249.0,39.939178466796875,10.915055274963379,92.91168737411499,53.784424,26.446228
fish13,top,890,Full_SAM,249.0,39.939178466796875,10.915055274963379,92.91168737411499,53.811523,26.468384
fish13,top,891,Full_SAM,249.0,39.939178466796875,10.915055274963379,92.91168737411499,53.811523,26.468384
fish13,top,892,Full_SAM,251.0,39.91985321044922,11.16978931427002,92.91168713569641,53.853516,26.496094
fish13,top,893,Full_SAM,251.0,39.91985321044922,11.16978931427002,92.91168713569641,53.865173,26.446411
fish13,top,894,Full_SAM,251.0,39.91985321044922,11.16978931427002,92.91168713569641,53.840027,26.422668
fish13,top,895,Full_SAM,253.0,39.91985321044922,11.16978931427002,92.91168713569641,53.86316,26.406738
fish13,top,896,Full_SAM,256.0,39.91985321044922,11.16978931427002,92.91168713569641,53.913086,26.39917
fish13,top,897,Full_SAM,246.0,38.90758514404297,10.285913467407227,88.91168737411499,53.269043,26.464355
fish13,top,898,Full_SAM,246.0,38.90758514404297,10.285913467407227,88.91168737411499,53.269043,26.463745
fish13,top,899,Full_SAM,246.0,38.90758514404297,10.285913467407227,88.91168737411499,53.288086,26.473877
fish13,top,900,Full_SAM,244.0,38.90758514404297,10.285913467407227,88.91168737411499,53.353577,26.45581
fish13,top,901,Full_SAM,242.0,38.90758514404297,10.285913467407227,88.9116872549057,53.41443,26.42517
fish13,top,902,Full_SAM,246.0,38.90758514404297,10.285913467407227,88.9116872549057,53.886963,26.420837
fish13,top,903,Full_SAM,248.0,38.9075813293457,10.285911560058594,88.91168713569641,53.943115,26.405884
fish13,top,904,Full_SAM,248.5,38.9075813293457,10.285911560058594,89.15432786941528,54.106995,26.497925
fish13,top,905,Full_SAM,254.0,38.9075813293457,10.285911560058594,89.74011421203613,54.064026,26.46399
fish13,top,906,Full_SAM,255.0,38.9075813293457,10.285911560058594,89.74011421203613,54.057983,26.45404
fish13,top,907,Full_SAM,254.0,38.9075813293457,10.285911560058594,89.74011421203613,54.058044,26.45404
fish13,top,908,Full_SAM,252.0,38.9075813293457,10.285911560058594,89.74011433124542,54.019165,26.43103
fish13,top,909,Full_SAM,255.0,38.93017578125,10.632911682128906,89.74011433124542,54.056763,26.441772
fish13,top,910,Full_SAM,255.0,38.93017578125,10.632911682128906,89.74011433124542,54.05835,26.44281
fish13,top,911,Full_SAM,259.0,38.93017578125,10.632911682128906,89.74011421203613,53.980225,26.38562
fish14,front,4453,FastSAM,301294.5,636.9998779296875,472.99993896484375,2218.2426406145096,83.347534,69.664
fish14,front,4454,FastSAM,300345.0,634.9998779296875,472.99993896484375,2213.6568541526794,84.19043,62.52237
fish14,front,4461,FastSAM,300345.0,634.9998779296875,472.99993896484375,2213.6568541526794,57.181396,56.2368
fish14,front,4465,FastSAM,300345.0,634.9998779296875,472.99993896484375,2213.6568541526794,59.759277,56.40741
fish14,front,4466,FastSAM,300345.0,634.9998779296875,472.99993896484375,2213.6568541526794,60.520996,58.947815
fish14,front,4467,FastSAM,301296.0,636.9998779296875,472.99993896484375,2218.8284270763397,59.03833,59.05475
fish14,front,4468,FastSAM,301296.0,636.9998779296875,472.99993896484375,2218.8284270763397,65.68701,60.870102
fish14,front,4469,FastSAM,300345.0,634.9998779296875,472.99993896484375,2213.6568541526794,63.70337,59.62018
fish14,front,4470,FastSAM,301296.0,636.9998779296875,472.99993896484375,2218.8284270763397,68.0813,59.10962
fish14,front,4471,FastSAM,300345.0,634.9998779296875,472.99993896484375,2213.6568541526794,65.6228,58.99298
fish14,front,4472,FastSAM,300345.0,634.9998779296875,472.99993896484375,2213.6568541526794,65.38623,58.560852
fish14,front,4473,FastSAM,300345.0,634.9998779296875,472.99993896484375,2213.6568541526794,68.13818,58.286377
fish14,front,4474,FastSAM,300345.0,634.9998779296875,472.99993896484375,2213.6568541526794,74.421875,58.973007
fish14,front,4475,FastSAM,301296.0,636.9998779296875,472.99993896484375,2218.8284270763397,69.49658,58.18457
fish14,front,4476,FastSAM,1458.0,39.0,39.0,149.79898953437805,67.66382,59.90338
fish14,front,4477,FastSAM,1451.0,39.0,39.0,149.79898953437805,75.249756,61.45294
fish14,front,4478,FastSAM,3726.5,75.0,55.0,248.87005722522736,73.77173,60.608047
fish14,front,4479,FastSAM,1453.0,39.0,39.0,149.79898953437805,73.67969,61.2265
fish14,top,4445,Full_SAM,135.0,29.10427474975586,7.518604278564453,65.4558435678482,44.250214,18.24115
fish14,top,4446,Full_SAM,135.5,28.144268035888672,7.273237705230713,64.04163014888763,41.18521,18.490234
fish14,top,4447,Full_SAM,124.0,28.144268035888672,6.957010269165039,63.455843567848206,40.600433,18.1521
fish14,top,4448,Full_SAM,112.0,26.879358291625977,6.640782833099365,61.455843687057495,41.84497,18.442871
fish14,top,4449,Full_SAM,119.5,26.19384765625,7.276068687438965,60.041630148887634,41.348602,18.183533
fish14,top,4450,Full_SAM,119.0,27.828041076660156,6.957010269165039,62.62741661071777,40.554077,17.700195
fish14,top,4451,Full_SAM,125.5,27.828041076660156,7.273237705230713,64.04163014888763,40.74713,17.489319
fish14,top,4452,Full_SAM,132.0,29.725406646728516,7.273237705230713,67.4558436870575,39.673004,18.046814
fish14,top,4453,Full_SAM,126.0,26.879358291625977,7.273237705230713,61.455843687057495,39.2323,17.74176
fish14,top,4454,Full_SAM,125.0,26.563129425048828,7.273237705230713,60.62741661071777,40.85849,17.24585
